purchase_value,user_lifetime_event_count,unique_session_count_cumulative_y,user_lifetime_purchase_count,days_since_previous_purchase,q1_purchase,q2_purchase,q3_purchase,mean_discounted_proportion,purchase_repeat_product%,fb_session,email_session,purchase_session_duration,product_id_count,cumulative_product_id_count,repeated_purchase_in_60d,weekend_purchase,mac_purchase,iphone_purchase,mobile_purchase
52100,77,21,1,999,True,False,False,0,0,False,False,5431,4,4,0,1,False,False,False
62100,163,21,2,327,False,False,False,0,0,False,False,3401,5,5,0,0,False,False,False
27900,175,21,3,70,True,False,False,0,0,False,False,75,2,2,1,0,False,False,False
119200,29,1,1,999,True,False,False,0,0,False,False,3574,6,6,0,0,False,False,False
242900,25,122,1,999,True,False,False,0,0,False,False,271,8,8,1,0,False,True,False
113700,57,122,2,0,True,False,False,0,0,False,False,1326,5,5,1,0,False,False,False
56400,103,122,3,7,True,False,False,0,1,False,False,1708,3,8,1,0,False,False,False
80300,171,122,4,17,True,False,False,0,1,False,False,2045,4,12,1,0,False,False,False
111200,191,122,5,11,True,False,False,0,1,False,False,291,5,17,1,0,False,False,False
204300,217,122,6,21,True,False,False,0,0,False,False,227,9,26,1,0,False,False,False
167200,255,122,7,19,True,False,False,0,1,False,False,1650,6,32,1,0,False,False,False
218100,283,122,8,7,False,True,False,0,0,False,False,943,7,39,1,0,False,False,False
35200,295,122,9,2,False,True,False,0,1,False,False,309,1,40,1,0,False,False,False
86200,322,122,10,10,False,True,False,0,0,False,True,83,4,44,1,0,False,False,False
128500,363,122,11,9,False,True,False,0,1,False,False,39,4,48,1,0,False,False,False
124400,388,122,12,19,False,True,False,0,1,False,False,1591,4,52,1,0,False,False,False
116600,418,122,13,37,False,True,False,0,0,False,False,739,7,7,1,0,False,False,False
173400,578,122,14,24,False,False,True,0,0,False,False,405,6,6,1,0,False,False,False
247600,605,122,15,13,False,False,True,0,0,False,False,3297,7,7,1,0,False,True,False
18000,634,122,16,48,False,False,True,1,1,False,True,138,1,1,1,0,False,False,False
144900,661,122,17,13,False,False,True,0,0,False,False,259,2,3,1,0,False,False,False
161200,677,122,18,11,False,False,False,0,0,False,False,382,4,7,1,0,False,False,False
112900,688,122,19,59,False,False,False,0,1,False,False,167,4,4,1,0,False,False,False
113900,708,122,20,58,True,False,False,0,0,False,False,254,5,5,1,0,False,False,False
150000,733,122,21,48,True,False,False,0,0,False,False,688,7,12,1,0,False,False,False
75600,4,3,1,999,False,False,False,0,1,False,False,2132,1,1,1,0,False,False,False
75600,8,3,2,0,False,False,False,0,1,False,False,2132,1,2,1,0,False,False,False
75600,12,3,3,0,False,False,False,0,0,False,False,485,1,1,0,0,False,False,False
212300,13,2,1,999,True,False,False,0,0,False,False,806,9,9,1,0,False,False,False
146600,23,2,2,23,True,False,False,0,0,False,True,534,5,5,0,0,True,False,False
154700,106,1,1,999,True,False,False,0,0,False,False,2521,10,10,0,0,False,True,False
91000,19,52,1,999,False,False,True,0,0,False,False,573,3,3,0,0,False,True,False
86300,81,52,2,223,True,False,False,0,0,False,False,1152,4,4,1,0,False,True,False
82600,79,39,1,999,False,True,False,0,0,False,False,1328,4,4,1,0,False,False,False
153900,120,39,2,7,False,True,False,0,1,False,False,1275,3,7,1,0,False,False,False
69000,141,39,3,22,False,True,False,0,0,False,False,538,1,8,0,0,False,False,False
80850,173,39,4,272,True,False,False,0,0,False,False,275,3,11,1,0,False,False,False
258000,147,9,1,999,False,False,True,0,0,False,True,909,7,7,0,0,False,False,False
53500,36,11,1,999,True,False,False,0,0,False,False,493,2,2,1,0,False,False,False
66800,84,11,2,6,True,False,False,0,0,False,False,857,4,4,0,0,False,False,False
78500,96,11,3,189,False,False,True,0,0,False,False,492,4,4,1,0,False,False,False
72600,101,11,4,57,False,False,True,0,0,False,False,302,2,2,1,0,False,False,False
24800,108,11,5,4,False,False,False,0,0,False,False,380,1,1,0,0,False,False,False
100600,20,5,1,999,True,False,False,0,0,False,False,4672,4,4,1,0,False,False,False
129600,40,5,2,0,True,False,False,0,0,False,False,4672,5,9,1,0,False,False,False
203200,77,5,3,14,True,False,False,0,0,False,False,5093,9,18,1,0,False,False,False
203200,85,5,4,0,True,False,False,0,0,False,False,5093,9,27,0,0,False,False,False
64100,22,4,1,999,True,False,False,0,0,False,False,468,3,3,1,0,False,True,False
141600,65,4,2,49,True,False,False,0,0,False,False,2600,8,8,1,0,False,True,False
141600,69,4,3,0,True,False,False,0,0,False,False,2600,8,16,0,0,False,True,False
138200,96,4,4,119,False,False,True,0,0,False,False,610,8,8,0,0,False,True,False
276900,64,10,1,999,False,False,True,0,0,False,False,1430,11,11,1,1,False,False,False
302800,104,10,2,35,False,False,True,0,0,False,False,1358,7,7,0,0,False,False,False
210800,128,10,3,81,False,False,False,0,0,False,False,238,7,7,1,0,False,False,False
171400,155,10,4,32,False,False,False,0,0,False,False,86,8,15,0,0,False,False,False
49300,5,3,1,999,True,False,False,0,0,False,False,526,2,2,0,0,False,False,False
62100,11,3,2,62,True,False,False,0,0,False,False,1125,3,5,1,0,False,False,False
18000,4,4,1,999,True,False,False,0,0,False,False,705,1,1,0,0,True,False,False
160500,6,5,1,999,True,False,False,0,0,False,False,339,1,1,1,0,False,True,False
321000,17,5,2,35,False,True,False,0,1,False,False,248,1,1,0,1,False,True,False
68198,49,109,1,999,True,False,False,0,0,False,True,824,5,5,1,0,False,False,False
119600,263,109,2,55,True,False,False,0,0,False,True,3010,9,14,0,0,False,False,False
500600,49,1,1,999,False,True,False,0,0,False,False,3969,14,14,0,0,False,False,False
96400,40,1,1,999,True,False,False,0,0,False,False,1331,4,4,0,0,False,False,False
18500,8,5,1,999,False,True,False,0,0,False,False,529,1,1,0,1,False,True,False
47400,5,25,1,999,False,False,False,0,0,False,False,752,2,2,1,1,False,True,False
103900,16,25,2,37,False,False,False,0,0,False,False,512,4,4,0,0,False,True,False
104700,41,25,3,61,True,False,False,0,0,False,False,402,5,5,1,0,False,True,False
117100,50,25,4,7,True,False,False,0,0,False,False,655,4,9,1,0,False,True,False
192750,69,25,5,20,True,False,False,0,0,False,False,1518,8,17,1,0,False,True,False
107000,77,25,6,14,True,False,False,0,0,False,False,1011,4,21,1,0,False,True,False
26500,3,1,1,999,False,False,False,0,0,False,False,336,1,1,0,1,False,True,False
78800,17,29,1,999,True,False,False,0,0,False,False,439,4,4,1,1,True,False,False
110000,57,29,2,34,False,True,False,0,0,False,False,1025,8,8,1,1,True,False,False
49400,79,29,3,5,False,True,False,0,0,False,False,329,2,2,1,0,True,False,False
284100,127,29,4,5,False,True,False,0,0,False,False,704,16,16,1,0,True,False,False
220100,156,29,5,17,False,True,False,0,0,False,False,630,14,14,1,1,True,False,False
114300,173,29,6,17,False,True,False,0,0,False,False,4934,5,5,1,0,True,False,False
216600,236,29,7,15,False,False,True,0,0,False,False,543,9,9,1,0,True,False,False
93700,252,29,8,10,False,False,True,0,1,False,False,153,5,5,1,0,True,False,False
151000,267,29,9,16,False,False,True,0,1,False,False,46752,6,6,1,0,True,False,False
156600,825,29,10,24,False,False,True,0,0,False,False,368,6,6,1,0,True,False,False
107000,846,29,11,50,False,False,False,0,0,False,False,2319,5,5,1,0,True,False,False
151800,868,29,12,5,False,False,False,0,0,False,False,760,8,13,1,0,True,False,False
96600,879,29,13,14,False,False,False,0,0,False,False,7155,6,6,1,0,True,False,False
172800,948,29,14,28,False,False,False,0,0,False,False,375,11,17,1,0,True,False,False
103600,953,29,15,9,False,False,False,0,0,False,False,145,4,21,1,0,True,False,False
241850,970,29,16,38,True,False,False,0,0,False,False,0,11,11,1,0,True,False,False
254900,986,29,17,50,True,False,False,0,0,False,False,521,11,22,1,0,True,False,False
11063,17,2,1,999,False,True,False,0,0,False,False,1319,2,2,0,0,False,True,False
93800,7,4,1,999,False,False,False,0,0,False,False,584,4,4,0,0,False,True,False
136150,8,18,1,999,True,False,False,0,0,False,False,658,4,4,1,1,False,False,False
197300,48,18,2,22,True,False,False,0,0,False,False,398,7,11,1,1,False,False,False
203600,101,18,3,26,True,False,False,0,0,False,False,3182,7,18,1,1,False,False,False
134900,125,18,4,27,True,False,False,0,0,False,False,1533,5,23,1,1,False,False,False
82600,149,18,5,28,False,True,False,0,0,False,False,466,4,27,0,1,False,False,False
43600,154,18,6,189,False,False,False,0,1,False,False,398,2,2,1,1,False,False,False
43600,161,18,7,26,False,False,False,0,1,False,False,346,2,4,0,1,False,False,False
17500,166,18,8,92,True,False,False,0,1,False,False,685,1,1,1,1,False,False,False
66090,26,13,1,999,True,False,False,0,0,False,False,374,3,3,1,0,False,True,False
31500,33,13,2,5,True,False,False,0,1,False,False,165,1,1,1,1,False,True,False
34400,41,13,3,19,True,False,False,0,0,False,False,293,1,1,1,1,False,True,False
106500,56,13,4,19,True,False,False,0,0,False,False,419,3,3,1,0,False,True,False
164900,77,13,5,18,True,False,False,0,0,False,False,203,6,6,1,0,False,True,False
167900,97,13,6,14,True,False,False,0,0,False,False,389,6,6,0,0,False,True,False
95500,104,13,7,108,False,False,True,0,0,False,False,127,3,3,0,0,False,True,False
185300,107,13,8,87,False,False,True,0,0,False,False,907,5,5,1,0,False,True,False
178700,109,13,9,20,False,False,False,0,0,False,False,454,6,6,1,0,False,True,False
127400,114,13,10,14,False,False,False,0,0,False,False,625,5,5,1,0,False,True,False
106100,120,13,11,28,False,False,False,0,0,False,False,262,4,4,1,0,False,True,False
114500,130,13,12,40,True,False,False,0,0,False,False,370,6,6,0,0,False,True,False
55900,37,1,1,999,False,True,False,0,0,False,False,2536,3,3,0,0,False,True,False
36100,35,29,1,999,False,True,False,0,1,False,False,533,1,1,0,0,False,False,False
108300,41,29,2,174,False,False,False,0,0,False,True,3527,1,1,0,0,True,False,False
72000,4,1,1,999,False,False,False,0,0,False,False,457,1,1,0,0,False,False,False
251100,52,7,1,999,False,True,False,0,0,False,False,1079,8,8,1,0,True,False,False
326700,77,7,2,53,False,False,True,0,0,False,False,561,8,16,0,1,True,False,False
210450,89,7,3,220,True,False,False,0,0,False,False,341,5,5,1,0,True,False,False
168800,11,3,1,999,True,False,False,0,0,False,False,899,5,5,1,0,False,True,False
35300,17,2,1,999,True,False,False,0,0,False,False,4981,2,2,0,0,False,False,False
234990,14,1,1,999,True,False,False,0,0,False,False,2616,2,2,0,0,False,False,False
46200,8,19,1,999,False,False,False,0,1,False,False,1587,2,2,0,0,False,True,False
77300,27,19,2,91,True,False,False,0,0,False,False,487,4,4,1,0,False,True,False
56600,35,19,3,41,True,False,False,0,0,False,False,175,3,3,1,0,False,True,False
49200,48,19,4,36,True,False,False,0,1,False,False,248,4,4,1,1,False,True,False
49200,51,19,5,0,True,False,False,0,0,False,False,288,5,9,1,1,False,True,False
53900,6,15,1,999,False,False,False,0,0,False,False,1487,3,3,1,1,False,False,False
33400,13,15,2,15,False,False,False,0,0,False,False,1571,4,7,1,0,False,False,False
40400,26,15,3,6,False,False,False,0,0,False,False,900,4,4,1,0,False,False,False
40400,27,15,4,0,False,False,False,0,0,False,False,900,4,8,1,0,False,False,False
52700,30,15,5,50,False,False,False,0,0,False,False,751,3,11,1,0,False,False,False
83700,42,15,6,48,True,False,False,0,0,False,False,194,5,5,1,0,False,False,False
35400,46,15,7,15,True,False,False,0,0,False,False,129,2,7,0,0,False,False,False
107900,71,25,1,999,True,False,False,0,0,False,False,3293,5,5,1,0,False,False,False
87300,117,25,2,10,True,False,False,0,0,False,True,819,4,9,1,0,False,False,False
237400,170,25,3,38,True,False,False,0,0,False,False,5840,10,19,1,0,False,False,False
122500,239,25,4,14,True,False,False,1,0,False,False,1054,5,24,0,0,False,False,False
225500,304,25,5,193,False,False,True,0,0,False,True,2391,10,10,0,0,False,False,False
646750,248,22,1,999,True,False,False,0,0,False,False,656,15,15,1,0,True,False,False
186700,272,22,2,51,True,False,False,0,0,False,True,4501,4,4,1,0,False,True,False
257700,40,109,1,999,True,False,False,0,0,False,False,31,15,15,1,0,True,False,False
209900,73,109,2,12,True,False,False,0,0,False,False,932,12,27,1,0,True,False,False
138100,121,109,3,6,True,False,False,0,0,False,False,1167,8,35,1,0,True,False,False
286000,225,109,4,11,True,False,False,0,1,False,False,56,14,14,1,0,True,False,False
221200,265,109,5,16,True,False,False,0,0,False,False,1011,17,17,1,0,True,False,False
18000,274,109,6,10,True,False,False,0,1,False,False,76,1,1,1,1,False,True,False
340300,314,109,7,1,True,False,False,0,0,False,False,2918,15,32,1,0,True,False,False
48200,325,109,8,9,True,False,False,0,0,False,False,231,2,34,1,0,True,False,False
177400,361,109,9,3,True,False,False,0,0,False,False,1355,15,49,1,0,True,False,False
96750,383,109,10,11,True,False,False,0,0,False,False,2411,6,55,1,1,True,False,False
239800,438,109,11,9,False,True,False,0,0,False,True,474,14,69,1,0,True,False,False
351800,476,109,12,7,False,True,False,1,0,False,True,1208,26,95,1,0,True,False,False
118000,522,109,13,10,False,True,False,0,0,False,True,1206,5,100,1,0,True,False,False
114500,542,109,14,11,False,True,False,0,0,False,True,199,5,105,1,0,True,False,False
370600,587,109,15,2,False,True,False,0,0,False,True,1340,19,124,1,0,True,False,False
156200,627,109,16,13,False,True,False,0,0,False,True,1079,13,137,1,0,True,False,False
222100,664,109,17,5,False,True,False,0,0,False,True,2987,12,149,1,0,True,False,False
105500,679,109,18,7,False,True,False,0,0,False,True,145,2,151,1,0,True,False,False
122350,1036,109,19,58,False,False,True,0,0,False,True,1408,7,158,1,0,True,False,False
209600,1162,109,20,20,False,False,True,0,0,False,True,521,12,170,1,0,True,False,False
206900,1288,109,21,19,False,False,True,0,0,False,True,2038,13,183,1,0,True,False,False
182200,1338,109,22,19,False,False,True,0,0,False,True,1045,9,192,1,0,True,False,False
235700,1372,109,23,28,False,False,False,0,0,False,True,2088,14,206,1,0,True,False,False
114600,1384,109,24,7,False,False,False,0,0,False,True,1056,7,213,1,0,True,False,False
107500,1401,109,25,13,False,False,False,0,0,False,True,264,9,222,1,0,True,False,False
101800,1411,109,26,9,False,False,False,0,0,False,True,225,6,228,1,0,True,False,False
93300,1420,109,27,8,False,False,False,0,0,False,True,219,6,234,1,1,True,False,False
95800,1427,109,28,9,False,False,False,0,1,False,True,828,4,238,1,0,True,False,False
258950,1446,109,29,23,True,False,False,0,0,False,True,529,13,251,1,0,True,False,False
184400,1466,109,30,9,True,False,False,0,0,False,True,1460,11,262,1,1,True,False,False
126100,1485,109,31,17,True,False,False,0,0,False,True,394,10,272,1,0,True,False,False
47100,1491,109,32,1,True,False,False,0,1,False,True,101,2,274,1,0,True,False,False
129750,1501,109,33,6,True,False,False,0,0,False,True,124,6,280,1,0,True,False,False
120500,1511,109,34,11,True,False,False,0,1,False,True,284,6,286,1,0,True,False,False
176934,1526,109,35,21,True,False,False,0,1,False,True,258,11,297,1,0,True,False,False
147055,1540,109,36,13,True,False,False,0,0,False,True,124,10,307,1,0,True,False,False
110800,14,11,1,999,False,True,False,0,0,False,False,291,3,3,1,0,True,False,False
105200,38,11,2,11,False,True,False,0,0,False,False,981,3,6,1,0,True,False,False
106800,51,11,3,14,False,True,False,0,1,False,False,193,3,9,1,0,True,False,False
174600,67,11,4,26,False,True,False,0,0,False,False,2981,5,5,0,0,True,False,False
109000,83,11,5,98,False,False,True,0,0,False,False,676,2,2,0,0,False,False,False
161000,18,12,1,999,True,False,False,0,0,False,False,283,4,4,1,1,True,False,False
44700,31,12,2,16,True,False,False,0,1,False,False,1015,2,2,0,0,False,True,False
158900,63,12,3,93,False,True,False,0,0,False,False,330,6,6,0,0,False,True,False
69811,79,12,4,68,False,False,True,0,0,False,False,484,3,3,0,0,True,False,False
114800,91,12,5,112,False,False,False,0,0,False,False,264,7,7,0,0,True,False,False
374100,105,12,6,81,True,False,False,0,0,False,False,337,10,10,1,1,False,True,False
135600,115,12,7,15,True,False,False,0,0,False,False,375,5,5,1,0,True,False,False
52500,9,6,1,999,False,True,False,0,0,False,False,1129,1,1,1,0,False,True,False
52500,11,6,2,0,False,True,False,0,0,False,False,1129,1,2,1,0,False,True,False
52500,13,6,3,0,False,True,False,0,0,False,False,1129,1,3,0,0,False,True,False
149990,61,7,1,999,False,False,True,0,0,False,False,283,1,1,0,0,True,False,False
402300,3,1,1,999,False,False,False,0,0,False,False,720,14,14,0,0,True,False,False
27900,5,4,1,999,True,False,False,0,1,False,True,169,1,1,1,1,False,False,False
46400,25,4,2,51,False,True,False,0,0,False,True,558,2,3,0,0,False,False,False
229500,11,39,1,999,True,False,False,0,1,False,False,113,2,2,1,1,True,False,False
97400,24,39,2,9,True,False,False,0,0,False,False,379,3,5,1,0,True,False,False
376500,73,39,3,5,True,False,False,0,0,False,False,2561,5,10,1,0,True,False,False
291500,99,39,4,19,False,True,False,0,0,False,False,20,3,13,1,1,True,False,False
273500,137,39,5,22,False,True,False,0,0,False,False,2455,5,18,1,0,True,False,False
72000,183,39,6,15,False,True,False,0,0,False,False,106,3,21,1,0,True,False,False
245700,198,39,7,7,False,True,False,0,0,False,False,197,3,24,1,0,True,False,False
78096,211,39,8,5,False,True,False,0,1,False,False,1748,3,27,1,0,True,False,False
229500,227,39,9,54,False,False,True,0,1,False,False,113,2,2,1,0,False,True,False
229500,245,39,10,39,False,False,True,0,1,False,False,1410,2,2,1,0,False,True,False
302500,252,39,11,45,False,False,False,0,0,False,False,500,5,5,0,0,True,False,False
470900,284,39,12,158,True,False,False,0,0,False,False,501,11,11,1,1,True,False,False
250000,7,7,1,999,False,False,False,0,0,False,False,6414,1,1,0,0,False,False,False
146450,10,1,1,999,True,False,False,0,0,False,False,460,6,6,0,0,False,True,False
100800,18,1,1,999,False,False,True,0,0,False,False,671,6,6,0,0,False,False,False
28600,9,29,1,999,True,False,False,0,0,False,False,138,2,2,1,0,False,False,False
28600,16,29,2,0,True,False,False,0,1,False,False,3926,2,4,1,0,False,False,False
21200,52,29,3,9,True,False,False,1,1,False,True,841,1,5,1,0,False,False,False
33200,61,29,4,21,True,False,False,0,0,False,False,217,2,7,1,0,False,False,False
62600,89,29,5,11,True,False,False,0,0,False,False,4675,4,11,0,0,False,False,False
56300,130,29,6,72,False,True,False,0,0,False,False,4121,2,13,0,0,False,False,False
230900,214,29,7,80,False,False,True,0,0,False,True,1681,6,19,0,0,False,False,False
37800,255,29,8,73,False,False,False,0,0,False,False,124,2,21,1,0,False,False,False
25000,260,29,9,11,False,False,False,0,1,False,False,1593,1,22,0,0,False,False,False
